"";"Date";"Datum";"Sector";"id";"sector";"weight";"factor";"factorn";"Q1";"Q2A";"Q2P";"Q3A";"Q3P";"Q4A";"Q4P";"Q5A";"Q5P";"Q6A";"Q6P";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"95147";"2015Q3";2015-09-30;"Manufacturing";"14534";"1159";2;0,074514;0,00085648275862069;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;0;1;NA;0
"96165";"2015Q4";2015-12-31;"Manufacturing";"14534";"1159";2;0,074514;0,000943215189873418;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;-1;NA;0
"86218";"2013Q2";2013-06-30;"Manufacturing";"14329";"1159";9;0,335313;0,00250233582089552;-1;0;0;1;1;0;0;NA;NA;1;1;1;0;0;NA;0
"87194";"2013Q3";2013-09-30;"Manufacturing";"14329";"1159";9;0,335313;0,00299386607142857;-1;1;1;1;0;0;-1;NA;NA;1;0;-1;1;0;NA;1
"88214";"2013Q4";2013-12-31;"Manufacturing";"14329";"1159";9;0,335313;0,00322416346153846;-1;0;0;1;1;-1;0;NA;NA;1;1;-1;-1;-1;NA;-1
"98153";"2016Q2";2016-06-30;"Manufacturing";"14329";"1159";9;0,335313;0,00453125675675676;-1;1;1;1;1;0;-1;NA;NA;1;1;0;0;1;NA;0
"88215";"2013Q4";2013-12-31;"Manufacturing";"14584";"1159";1;0,037257;0,000358240384615385;-1;1;1;1;1;1;1;NA;NA;1;1;0;0;0;NA;0
"89141";"2014Q1";2014-03-31;"Manufacturing";"14584";"1159";1;0,037257;0,000404967391304348;-1;1;0;1;0;1;0;NA;NA;1;0;0;0;0;NA;1
"90130";"2014Q2";2014-06-30;"Manufacturing";"14584";"1159";1;0,037257;0,00161986956521739;-1;0;0;0;1;0;1;NA;NA;1;1;-1;-2;-1;NA;-2
"93160";"2015Q1";2015-03-31;"Manufacturing";"14584";"1159";1;0,037257;0,000490223684210526;-1;1;1;1;1;1;1;NA;NA;1;1;-1;0;-1;NA;0
"95148";"2015Q3";2015-09-30;"Manufacturing";"14584";"1159";1;0,037257;0,000428241379310345;-1;0;0;1;1;0;0;NA;NA;1;1;-1;-2;-1;NA;-2
"96166";"2015Q4";2015-12-31;"Manufacturing";"14584";"1159";1;0,037257;0,000471607594936709;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;NA;0;0;1;NA;NA
"86219";"2013Q2";2013-06-30;"Manufacturing";"14794";"1159";3;0,111771;0,000834111940298507;-1;1;0;1;0;1;0;NA;NA;1;0;0;1;0;NA;1
"87195";"2013Q3";2013-09-30;"Manufacturing";"14794";"1159";3;0,111771;0,000997955357142857;-1;0;0;1;0;0;-1;NA;NA;1;-1;1;1;1;NA;2
"88216";"2013Q4";2013-12-31;"Manufacturing";"14794";"1159";3;0,111771;0,00107472115384615;-1;1;-1;1;0;0;-1;NA;NA;1;-1;1;1;0;NA;2
"91239";"2014Q3";2014-09-30;"Manufacturing";"14794";"1159";3;0,111771;0,0015311095890411;-1;0;-1;NA;0;-1;-1;NA;NA;0;-1;2;1;1;NA;2
"92159";"2014Q4";2014-12-31;"Manufacturing";"14794";"1159";3;0,111771;0,00161986956521739;1;1;1;1;1;0;1;NA;NA;1;1;0;0;0;NA;0
"86220";"2013Q2";2013-06-30;"Manufacturing";"14407";"1159";4;0,149028;0,00111214925373134;-1;0;1;0;1;0;0;NA;NA;0;0;0;-1;-1;NA;1
"87196";"2013Q3";2013-09-30;"Manufacturing";"14407";"1159";4;0,149028;0,00133060714285714;-1;1;1;0;0;-1;0;NA;NA;1;0;-1;0;1;NA;0
"88217";"2013Q4";2013-12-31;"Manufacturing";"14407";"1159";4;0,149028;0,00143296153846154;1;0;1;0;1;1;0;NA;NA;0;1;-2;-2;1;NA;-2
"89142";"2014Q1";2014-03-31;"Manufacturing";"14407";"1159";4;0,149028;0,00161986956521739;-1;-1;1;-1;1;1;0;NA;NA;-1;1;-2;-1;-1;NA;-1
"90131";"2014Q2";2014-06-30;"Manufacturing";"14407";"1159";4;0,149028;0,00647947826086956;NA;-1;1;0;1;-1;0;NA;NA;0;1;-2;-2;0;NA;-2
"93161";"2015Q1";2015-03-31;"Manufacturing";"14407";"1159";4;0,149028;0,00196089473684211;1;1;0;0;1;0;0;NA;NA;0;1;0;-1;0;NA;-1
"94151";"2015Q2";2015-06-30;"Manufacturing";"14407";"1159";4;0,149028;0,00193542857142857;1;0;1;0;1;0;0;NA;NA;0;1;0;0;0;NA;0
"95149";"2015Q3";2015-09-30;"Manufacturing";"14407";"1159";4;0,149028;0,00171296551724138;1;1;1;1;0;0;0;NA;NA;1;0;-1;0;0;NA;0
"96167";"2015Q4";2015-12-31;"Manufacturing";"14407";"1159";4;0,149028;0,00188643037974684;1;0;0;0;0;0;0;NA;NA;0;-1;1;1;0;NA;2
"97147";"2016Q1";2016-03-31;"Manufacturing";"14407";"1159";4;0,149028;0,00163767032967033;-1;1;1;1;0;0;0;NA;NA;1;0;-1;0;0;NA;0
"98154";"2016Q2";2016-06-30;"Manufacturing";"14407";"1159";4;0,149028;0,00201389189189189;-1;0;1;0;1;0;0;NA;NA;0;1;0;0;0;NA;-1
"86221";"2013Q2";2013-06-30;"Manufacturing";"14784";"1159";9;0,335313;0,00250233582089552;1;1;1;1;1;0;0;NA;NA;1;1;0;0;0;NA;0
"87197";"2013Q3";2013-09-30;"Manufacturing";"14784";"1159";9;0,335313;0,00299386607142857;1;1;1;1;1;0;0;NA;NA;1;1;0;0;1;NA;0
"88218";"2013Q4";2013-12-31;"Manufacturing";"14784";"1159";9;0,335313;0,00322416346153846;NA;1;1;1;1;1;1;NA;NA;1;1;0;0;-1;NA;0
"94152";"2015Q2";2015-06-30;"Manufacturing";"14784";"1159";9;0,335313;0,00435471428571429;1;1;1;1;1;0;0;NA;NA;1;1;-2;-2;0;NA;-2
"86222";"2013Q2";2013-06-30;"Manufacturing";"14385";"1159";4;0,149028;0,00111214925373134;1;0;0;1;1;0;0;NA;NA;1;1;0;-1;0;NA;-1
"86223";"2013Q2";2013-06-30;"Manufacturing";"14209";"1159";2;0,074514;0,000556074626865672;-1;-1;-1;0;0;1;0;NA;NA;0;0;1;0;0;NA;0
"88219";"2013Q4";2013-12-31;"Manufacturing";"14209";"1159";2;0,074514;0,000716480769230769;-1;0;0;0;0;0;-1;NA;NA;0;0;-1;0;0;NA;0
"86224";"2013Q2";2013-06-30;"Manufacturing";"14574";"1161";3;0,104703;0,00805407692307692;1;0;0;0;0;-1;-1;NA;NA;0;0;-1;0;1;NA;0
"87198";"2013Q3";2013-09-30;"Manufacturing";"14574";"1161";3;0,104703;0,0104703;-1;-1;-1;0;0;0;0;NA;NA;0;0;1;1;-1;NA;1
"88220";"2013Q4";2013-12-31;"Manufacturing";"14574";"1161";3;0,104703;0,0116336666666667;-1;0;0;1;1;-1;-1;NA;NA;1;1;1;0;2;NA;0
"89143";"2014Q1";2014-03-31;"Manufacturing";"14574";"1161";3;0,104703;0,00951845454545455;1;1;1;1;1;1;0;NA;NA;1;1;-1;-1;1;NA;-1
"90132";"2014Q2";2014-06-30;"Manufacturing";"14574";"1161";3;0,104703;0,0116336666666667;-1;0;0;0;1;1;0;NA;NA;0;1;-1;0;0;NA;0
"91240";"2014Q3";2014-09-30;"Manufacturing";"14574";"1161";3;0,104703;0,0104703;-1;-1;-1;1;1;0;0;NA;NA;1;1;1;-1;0;NA;-1
"92160";"2014Q4";2014-12-31;"Manufacturing";"14574";"1161";3;0,104703;0,0116336666666667;-1;0;0;0;0;0;0;NA;NA;0;0;0;1;0;NA;1
"93162";"2015Q1";2015-03-31;"Manufacturing";"14574";"1161";3;0,104703;0,00951845454545455;-1;0;0;1;1;0;0;NA;NA;1;1;-1;-2;-1;NA;-2
"94153";"2015Q2";2015-06-30;"Manufacturing";"14574";"1161";3;0,104703;0,0149575714285714;-1;-1;0;-1;0;-1;0;NA;NA;-1;0;-1;-1;0;NA;-1
"95150";"2015Q3";2015-09-30;"Manufacturing";"14574";"1161";3;0,104703;0,0116336666666667;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;1;1;0;NA;1
"96168";"2015Q4";2015-12-31;"Manufacturing";"14574";"1161";3;0,104703;0,00747878571428571;-1;0;0;0;0;0;0;NA;NA;0;0;0;0;0;NA;0
"97148";"2016Q1";2016-03-31;"Manufacturing";"14574";"1161";3;0,104703;0,0104703;-1;0;0;0;0;0;0;NA;NA;0;0;-1;0;0;NA;0
"98155";"2016Q2";2016-06-30;"Manufacturing";"14574";"1161";3;0,104703;0,0069802;-1;-1;-1;0;0;0;0;NA;NA;0;0;1;1;0;NA;1
"86225";"2013Q2";2013-06-30;"Manufacturing";"14381";"1161";4;0,139604;0,0107387692307692;-1;-1;0;NA;NA;0;0;NA;NA;1;0;NA;NA;0;NA;1
"87199";"2013Q3";2013-09-30;"Manufacturing";"14381";"1161";4;0,139604;0,0139604;-1;NA;NA;1;1;0;0;NA;NA;1;1;NA;-2;0;NA;-2
"88221";"2013Q4";2013-12-31;"Manufacturing";"14381";"1161";4;0,139604;0,0155115555555556;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;2;2;0;NA;2
"89144";"2014Q1";2014-03-31;"Manufacturing";"14381";"1161";4;0,139604;0,0126912727272727;-1;1;1;1;1;0;0;NA;NA;1;1;-1;0;0;NA;0
"90133";"2014Q2";2014-06-30;"Manufacturing";"14381";"1161";4;0,139604;0,0155115555555556;-1;0;0;1;1;0;0;NA;NA;1;1;1;0;1;NA;0
"91241";"2014Q3";2014-09-30;"Manufacturing";"14381";"1161";4;0,139604;0,0139604;-1;1;0;1;0;1;0;NA;NA;1;0;-1;-1;0;NA;-1
"92161";"2014Q4";2014-12-31;"Manufacturing";"14381";"1161";4;0,139604;0,0155115555555556;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;1;1;0;NA;1
"93163";"2015Q1";2015-03-31;"Manufacturing";"14381";"1161";4;0,139604;0,0126912727272727;-1;0;1;0;1;0;0;NA;NA;0;1;-1;-1;0;NA;-1
"96169";"2015Q4";2015-12-31;"Manufacturing";"14381";"1161";4;0,139604;0,00997171428571429;-1;1;-1;0;-1;0;0;NA;NA;0;-1;0;1;0;NA;0
"97149";"2016Q1";2016-03-31;"Manufacturing";"14381";"1161";4;0,139604;0,0139604;-1;-1;-1;0;-1;0;0;NA;NA;-1;-1;1;1;0;NA;2
"98156";"2016Q2";2016-06-30;"Manufacturing";"14381";"1161";4;0,139604;0,00930693333333333;-1;0;0;0;1;0;0;NA;NA;1;0;-1;-2;0;NA;-1
"86226";"2013Q2";2013-06-30;"Manufacturing";"14368";"1161";1;0,034901;0,00268469230769231;-1;-1;-1;-1;0;0;0;NA;NA;-1;-1;0;-1;0;NA;0
"86227";"2013Q2";2013-06-30;"Manufacturing";"14502";"1170";2;0,041072;0,000855666666666667;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;0;0;NA;0
"87200";"2013Q3";2013-09-30;"Manufacturing";"14502";"1170";2;0,041072;0,000892869565217391;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;0;0;NA;0
"88222";"2013Q4";2013-12-31;"Manufacturing";"14502";"1170";2;0,041072;0,0010531282051282;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;1;0;NA;0
"89145";"2014Q1";2014-03-31;"Manufacturing";"14502";"1170";2;0,041072;0,0012835;-1;-1;-1;0;0;-1;-1;NA;NA;-1;0;0;-1;0;NA;-1
"90134";"2014Q2";2014-06-30;"Manufacturing";"14502";"1170";2;0,041072;0,00136906666666667;-1;-1;-1;-1;0;-1;-1;NA;NA;-1;-1;0;-1;0;NA;0
"91242";"2014Q3";2014-09-30;"Manufacturing";"14502";"1170";2;0,041072;0,00108084210526316;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;1;2;1;NA;2
"92162";"2014Q4";2014-12-31;"Manufacturing";"14502";"1170";2;0,041072;0,00111005405405405;-1;0;1;1;1;0;0;NA;NA;1;1;0;0;1;NA;0
"93164";"2015Q1";2015-03-31;"Manufacturing";"14502";"1170";2;0,041072;0,000892869565217391;1;1;1;1;1;1;1;NA;NA;1;1;0;0;0;NA;0
"94154";"2015Q2";2015-06-30;"Manufacturing";"14502";"1170";2;0,041072;0,000684533333333333;-1;1;1;1;1;1;1;NA;NA;1;1;0;0;0;NA;0
"95151";"2015Q3";2015-09-30;"Manufacturing";"14502";"1170";2;0,041072;0,000789846153846154;1;1;0;1;0;1;0;NA;NA;1;0;1;1;1;NA;1
"96170";"2015Q4";2015-12-31;"Manufacturing";"14502";"1170";2;0,041072;0,000855666666666667;1;1;1;1;0;1;1;NA;NA;1;1;-1;1;0;NA;0
"97150";"2016Q1";2016-03-31;"Manufacturing";"14502";"1170";2;0,041072;0,000708137931034483;1;0;0;1;0;1;0;NA;NA;1;0;1;1;1;NA;1
"98157";"2016Q2";2016-06-30;"Manufacturing";"14502";"1170";2;0,041072;0,00111005405405405;1;1;0;1;1;1;1;NA;NA;1;1;0;0;-1;NA;0
"86228";"2013Q2";2013-06-30;"Manufacturing";"14404";"1170";2;0,041072;0,000855666666666667;-1;-1;-1;-1;0;0;0;NA;NA;-1;0;1;1;0;NA;-1
"93165";"2015Q1";2015-03-31;"Manufacturing";"14404";"1170";2;0,041072;0,000892869565217391;-1;-1;-1;0;NA;0;0;NA;NA;0;1;0;NA;0;NA;-2
"86229";"2013Q2";2013-06-30;"Manufacturing";"14533";"1170";9;0,184824;0,0038505;1;1;0;1;1;1;0;NA;NA;1;-1;0;-1;-1;NA;1
"87201";"2013Q3";2013-09-30;"Manufacturing";"14533";"1170";9;0,184824;0,00401791304347826;-1;0;-1;0;-1;-1;-1;NA;NA;0;-1;0;1;0;NA;0
"90135";"2014Q2";2014-06-30;"Manufacturing";"14533";"1170";9;0,184824;0,0061608;-1;-1;-1;-1;0;-1;-1;NA;NA;-1;0;0;-1;0;NA;-1
"91243";"2014Q3";2014-09-30;"Manufacturing";"14533";"1170";9;0,184824;0,00486378947368421;-1;-1;0;-1;0;-1;-1;NA;NA;-1;0;0;0;0;NA;0
"96171";"2015Q4";2015-12-31;"Manufacturing";"14533";"1170";9;0,184824;0,0038505;-1;-1;-1;-1;0;-1;-1;NA;NA;-1;0;0;-1;0;NA;-1
"97151";"2016Q1";2016-03-31;"Manufacturing";"14533";"1170";9;0,184824;0,00318662068965517;-1;-1;-1;-1;-1;-1;0;NA;NA;-1;-1;0;0;-1;NA;0
"98158";"2016Q2";2016-06-30;"Manufacturing";"14533";"1170";9;0,184824;0,00499524324324324;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;0;0;NA;0
"86230";"2013Q2";2013-06-30;"Manufacturing";"14307";"1170";1;0,020536;0,000427833333333333;1;1;0;-1;-1;-1;-1;NA;NA;0;0;1;2;0;NA;0
"87202";"2013Q3";2013-09-30;"Manufacturing";"14307";"1170";1;0,020536;0,000446434782608696;1;1;1;1;1;-1;-1;NA;NA;0;0;0;-1;1;NA;-1
"89146";"2014Q1";2014-03-31;"Manufacturing";"14828";"1179";1;0,043991;0,000422990384615385;NA;-1;0;-1;0;0;0;NA;NA;-1;0;-1;-1;0;NA;-1
"94155";"2015Q2";2015-06-30;"Manufacturing";"14828";"1179";1;0,043991;0,000536475609756098;1;0;0;1;0;0;0;NA;NA;1;NA;1;1;0;NA;NA
"95152";"2015Q3";2015-09-30;"Manufacturing";"14828";"1179";1;0,043991;0,000458239583333333;1;1;0;1;0;0;0;NA;NA;1;0;1;1;0;NA;1
"96172";"2015Q4";2015-12-31;"Manufacturing";"14828";"1179";1;0,043991;0,000382530434782609;1;1;0;1;0;0;0;NA;NA;1;0;-1;0;0;NA;0
"97152";"2016Q1";2016-03-31;"Manufacturing";"14828";"1179";1;0,043991;0,000346385826771654;1;-1;0;0;0;0;0;NA;NA;0;0;-1;-1;0;NA;-1
"86231";"2013Q2";2013-06-30;"Manufacturing";"14338";"1179";1;0,043991;0,00037923275862069;-1;-1;-1;0;0;-1;-1;NA;NA;-1;-1;0;0;0;NA;1
"87203";"2013Q3";2013-09-30;"Manufacturing";"14338";"1179";1;0,043991;0,000467989361702128;-1;-1;-1;0;0;-1;0;NA;NA;0;0;0;-1;0;NA;-1
"88223";"2013Q4";2013-12-31;"Manufacturing";"14389";"1179";1;0,043991;0,000366591666666667;-1;-1;1;-1;1;-1;1;NA;NA;-1;1;-2;-2;-1;NA;0
"89147";"2014Q1";2014-03-31;"Manufacturing";"14389";"1179";1;0,043991;0,000422990384615385;-1;-1;1;-1;1;0;0;NA;NA;1;1;0;0;1;NA;0
"90136";"2014Q2";2014-06-30;"Manufacturing";"14389";"1179";1;0,043991;0,000799836363636364;-1;1;NA;1;-1;1;-1;NA;NA;1;-1;NA;2;1;NA;2
"86232";"2013Q2";2013-06-30;"Manufacturing";"14361";"1179";2;0,087982;0,000758465517241379;-1;1;1;1;1;0;0;NA;NA;1;1;-2;-2;-1;NA;-2
"87204";"2013Q3";2013-09-30;"Manufacturing";"14361";"1179";2;0,087982;0,000935978723404255;-1;-1;1;-1;1;-1;1;NA;NA;-1;1;-2;-2;-2;NA;-2
"91244";"2014Q3";2014-09-30;"Manufacturing";"14361";"1179";2;0,087982;0,00104740476190476;-1;1;0;1;0;0;0;NA;NA;1;0;-1;-1;0;NA;-1
"95153";"2015Q3";2015-09-30;"Manufacturing";"14361";"1179";2;0,087982;0,000916479166666667;-1;-1;-1;-1;0;-1;-1;NA;NA;-1;0;1;0;0;NA;0
"86233";"2013Q2";2013-06-30;"Manufacturing";"14582";"1179";8;0,351928;0,00303386206896552;1;1;1;1;1;1;1;NA;NA;1;1;0;0;0;NA;0
"87205";"2013Q3";2013-09-30;"Manufacturing";"14582";"1179";8;0,351928;0,00374391489361702;1;1;1;1;1;1;1;NA;NA;1;1;0;0;0;NA;0
"88224";"2013Q4";2013-12-31;"Manufacturing";"14582";"1179";8;0,351928;0,00293273333333333;1;1;NA;1;1;1;1;NA;NA;1;1;NA;0;0;NA;0
"91245";"2014Q3";2014-09-30;"Manufacturing";"14582";"1179";8;0,351928;0,00418961904761905;1;1;1;1;1;1;1;NA;NA;1;1;0;0;-1;NA;0
"92163";"2014Q4";2014-12-31;"Manufacturing";"14582";"1179";8;0,351928;0,00586546666666667;1;1;1;1;1;0;0;NA;NA;1;1;0;0;0;NA;0
"93166";"2015Q1";2015-03-31;"Manufacturing";"14582";"1179";8;0,351928;0,00424009638554217;1;1;1;1;1;0;0;NA;NA;1;1;-1;0;1;NA;0
"96173";"2015Q4";2015-12-31;"Manufacturing";"14582";"1179";8;0,351928;0,00306024347826087;1;1;1;1;1;1;1;NA;NA;1;1;-2;-1;-1;NA;-1
"97153";"2016Q1";2016-03-31;"Manufacturing";"14582";"1179";8;0,351928;0,00277108661417323;-1;-1;-1;0;0;0;-1;NA;NA;0;0;1;-1;1;NA;-1
"86234";"2013Q2";2013-06-30;"Manufacturing";"14373";"1179";4;0,175964;0,00151693103448276;-1;-1;-1;-1;0;1;1;NA;NA;-1;0;0;0;-1;NA;0
"87206";"2013Q3";2013-09-30;"Manufacturing";"14373";"1179";4;0,175964;0,00187195744680851;-1;-1;-1;0;0;0;0;NA;NA;0;0;1;1;-1;NA;1
"86235";"2013Q2";2013-06-30;"Manufacturing";"14479";"1181";1;0,038604;0,000428933333333333;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;1
"92164";"2014Q4";2014-12-31;"Manufacturing";"14479";"1181";1;0,038604;0,00137871428571429;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;0;0;NA;0
"93167";"2015Q1";2015-03-31;"Manufacturing";"14479";"1181";1;0,038604;0,00107233333333333;-1;-1;1;-1;1;-1;0;NA;NA;-1;1;NA;-2;0;NA;-2
"96174";"2015Q4";2015-12-31;"Manufacturing";"14479";"1181";1;0,038604;0,000632852459016393;-1;-1;-1;-1;0;-1;0;NA;NA;-1;-1;0;-1;0;NA;0
"97154";"2016Q1";2016-03-31;"Manufacturing";"14479";"1181";1;0,038604;0,000897767441860465;-1;-1;-1;-1;-1;0;0;NA;NA;-1;NA;0;0;-1;NA;NA
"87207";"2013Q3";2013-09-30;"Manufacturing";"14250";"1181";2;0,077208;0,00157567346938776;-1;-1;-1;0;0;0;0;NA;NA;0;0;1;1;0;NA;1
"86236";"2013Q2";2013-06-30;"Manufacturing";"14556";"1181";3;0,115812;0,0012868;1;1;1;NA;NA;1;1;NA;NA;NA;NA;0;NA;0;NA;NA
"87208";"2013Q3";2013-09-30;"Manufacturing";"14556";"1181";3;0,115812;0,00236351020408163;1;1;1;0;0;1;1;NA;NA;-1;-1;-1;0;-1;NA;1
"88225";"2013Q4";2013-12-31;"Manufacturing";"14556";"1181";3;0,115812;0,00127265934065934;1;0;0;0;0;0;0;NA;NA;0;0;1;0;1;NA;0
"89148";"2014Q1";2014-03-31;"Manufacturing";"14556";"1181";3;0,115812;0,0018095625;1;1;1;0;0;1;1;NA;NA;0;0;-1;0;-1;NA;0
"92165";"2014Q4";2014-12-31;"Manufacturing";"14556";"1181";3;0,115812;0,00413614285714286;1;1;1;1;1;1;1;NA;NA;1;1;-1;0;0;NA;0
"95154";"2015Q3";2015-09-30;"Manufacturing";"14556";"1181";3;0,115812;0,00263209090909091;-1;-1;-1;0;0;1;1;NA;NA;-1;-1;0;0;-1;NA;0
"96175";"2015Q4";2015-12-31;"Manufacturing";"14556";"1181";3;0,115812;0,00189855737704918;-1;-1;1;0;0;0;0;NA;NA;-1;0;-2;1;0;NA;1
"97155";"2016Q1";2016-03-31;"Manufacturing";"14556";"1181";3;0,115812;0,0026933023255814;-1;-1;-1;1;0;0;0;NA;NA;1;0;0;-1;0;NA;-1
"86237";"2013Q2";2013-06-30;"Manufacturing";"14348";"1181";3;0,115812;0,0012868;-1;-1;-1;-1;0;0;0;NA;NA;-1;0;0;0;0;NA;0
"87209";"2013Q3";2013-09-30;"Manufacturing";"14348";"1181";3;0,115812;0,00236351020408163;1;-1;0;0;0;0;0;NA;NA;0;0;-1;-1;0;NA;-1
"88226";"2013Q4";2013-12-31;"Manufacturing";"14348";"1181";3;0,115812;0,00127265934065934;1;-1;-1;-1;0;0;0;NA;NA;-1;0;0;-1;0;NA;-1
"89149";"2014Q1";2014-03-31;"Manufacturing";"14348";"1181";3;0,115812;0,0018095625;-1;-1;-1;-1;0;0;0;NA;NA;-1;-1;0;-1;0;NA;0
"94156";"2015Q2";2015-06-30;"Manufacturing";"14348";"1181";3;0,115812;0,0019302;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"93168";"2015Q1";2015-03-31;"Manufacturing";"14837";"1181";1;0,038604;0,00107233333333333;-1;-1;-1;0;0;0;0;NA;NA;0;0;1;0;0;NA;0
"94157";"2015Q2";2015-06-30;"Manufacturing";"14837";"1181";1;0,038604;0,0006434;1;0;1;0;0;0;0;NA;NA;0;0;-2;-1;0;NA;-1
"97156";"2016Q1";2016-03-31;"Manufacturing";"14837";"1181";1;0,038604;0,000897767441860465;-1;-1;-1;0;0;0;0;NA;NA;-1;-1;0;-1;0;NA;0
"86238";"2013Q2";2013-06-30;"Manufacturing";"14457";"1181";1;0,038604;0,000428933333333333;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;-1;NA;0
"94158";"2015Q2";2015-06-30;"Manufacturing";"14457";"1181";1;0,038604;0,0006434;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;0;1;NA;0
"95155";"2015Q3";2015-09-30;"Manufacturing";"14457";"1181";1;0,038604;0,000877363636363636;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;2;0;NA;2
"96176";"2015Q4";2015-12-31;"Manufacturing";"14457";"1181";1;0,038604;0,000632852459016393;-1;-1;-1;1;1;0;0;NA;NA;1;1;2;0;0;NA;0
"97157";"2016Q1";2016-03-31;"Manufacturing";"14457";"1181";1;0,038604;0,000897767441860465;1;1;0;1;0;0;0;NA;NA;1;0;-1;-1;0;NA;-1
"98159";"2016Q2";2016-06-30;"Manufacturing";"14457";"1181";1;0,038604;0,00124529032258065;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"93169";"2015Q1";2015-03-31;"Manufacturing";"14370";"1182";1;0,026596;0,00120890909090909;1;1;1;1;1;-1;-1;NA;NA;1;1;0;0;2;NA;0
"94159";"2015Q2";2015-06-30;"Manufacturing";"14370";"1182";1;0,026596;0,000949857142857143;1;1;0;1;0;1;0;NA;NA;1;0;-1;-1;0;NA;-1
"88227";"2013Q4";2013-12-31;"Manufacturing";"14812";"1182";1;0,026596;0,000604454545454546;-1;-1;-1;-1;0;-1;-1;NA;NA;-1;-1;0;-1;1;NA;0
"91246";"2014Q3";2014-09-30;"Manufacturing";"14812";"1182";1;0,026596;0,000681948717948718;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;1
"92166";"2014Q4";2014-12-31;"Manufacturing";"14812";"1182";1;0,026596;0,00126647619047619;-1;-1;-1;-1;-1;0;0;NA;NA;0;0;0;1;-1;NA;0
"93170";"2015Q1";2015-03-31;"Manufacturing";"14812";"1182";1;0,026596;0,00120890909090909;-1;-1;-1;0;0;-1;-1;NA;NA;0;-1;0;-1;1;NA;0
"94160";"2015Q2";2015-06-30;"Manufacturing";"14812";"1182";1;0,026596;0,000949857142857143;-1;-1;-1;-1;0;0;0;NA;NA;-1;-1;0;-1;0;NA;0
"95156";"2015Q3";2015-09-30;"Manufacturing";"14812";"1182";1;0,026596;0,000699894736842105;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;1;0;0;NA;0
"96177";"2015Q4";2015-12-31;"Manufacturing";"14812";"1182";1;0,026596;0,0006649;-1;0;0;-1;-1;0;0;NA;NA;-1;-1;-1;0;-1;NA;0
"97158";"2016Q1";2016-03-31;"Manufacturing";"14812";"1182";1;0,026596;0,000805939393939394;-1;-1;-1;-1;-1;-1;-1;NA;NA;-1;-1;0;0;1;NA;0
"98160";"2016Q2";2016-06-30;"Manufacturing";"14812";"1182";1;0,026596;0,000681948717948718;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"86239";"2013Q2";2013-06-30;"Manufacturing";"14540";"1182";3;0,079788;0,00284957142857143;-1;0;0;0;0;0;0;NA;NA;0;0;0;0;0;NA;0
"87210";"2013Q3";2013-09-30;"Manufacturing";"14540";"1182";3;0,079788;0,00241781818181818;-1;0;0;0;0;0;0;NA;NA;0;0;-1;-1;0;NA;0
"86240";"2013Q2";2013-06-30;"Manufacturing";"14485";"1182";2;0,053192;0,00189971428571429;-1;-1;0;0;-1;0;0;NA;NA;-1;0;0;1;0;NA;0
"93171";"2015Q1";2015-03-31;"Manufacturing";"14485";"1182";2;0,053192;0,00241781818181818;-1;-1;-1;0;0;0;0;NA;NA;0;0;0;-1;0;NA;0
"94161";"2015Q2";2015-06-30;"Manufacturing";"14485";"1182";2;0,053192;0,00189971428571429;-1;-1;-1;-1;0;0;0;NA;NA;0;0;0;-1;0;NA;-1
"95157";"2015Q3";2015-09-30;"Manufacturing";"14485";"1182";2;0,053192;0,00139978947368421;-1;-1;-1;-1;-1;0;0;NA;NA;-1;-1;0;0;0;NA;0
"98161";"2016Q2";2016-06-30;"Manufacturing";"14485";"1182";2;0,053192;0,00136389743589744;-1;-1;-1;-1;0;0;0;NA;NA;-1;0;0;-1;0;NA;-1
"97159";"2016Q1";2016-03-31;"Manufacturing";"14513";"1182";2;0,053192;0,00161187878787879;-1;-1;-1;1;0;-1;-1;NA;NA;1;0;0;-1;0;NA;-1
